lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
1185058,KⱤɆɆMelatonin,339030,wAo,25,92,480571015,25043,1884817331,Springwardens,16887922,480593575,417857596,31732531,18641248,12339640,5224241,1280207095,280,426886,309408,319,440193429,439071490,364236115,3138013173,53,4671487844,953,130757,-,-,-,-,-,0,0,0,0,0
4446697,Redarm ʷᴬᵒ,339030,wAo,25,92,429872775,25043,3410555435,League of Order,31340803,521742835,365842921,31734406,18680998,13614450,48848207,1981933816,4400,825117,499871,3013,592292588,279021888,254503561,1187612003,2540,1090338985,228,93472,-,-,-,-,-,0,0,0,0,0
6853139,XFTManiacʷᴬᵒ,339030,wAo,25,92,402404066,25043,1671282392,League of Order,32418335,428749016,338307972,31734406,18680998,13680690,16137005,1240201331,1327,453979,337678,425,306478169,172498697,172112887,737596251,41,489430058,99,106687,-,-,-,-,-,0,0,0,0,0
10164187,籵GENTLEMAN,339030,wAo,25,92,335541592,25043,2109282497,League of Order,28509646,364344700,271863238,31734406,18680998,13262950,19443742,1502610181,1201,705519,431735,978,406118736,211345123,361069714,8597153099,55,4827782996,971,146381,-,-,-,-,-,0,0,0,0,0
2122130,ShutDown,339030,wAo,25,92,317488419,25043,2326125303,League of Order,25285159,323513499,253670665,31734406,18680998,13402350,13286395,1046152516,1449,179444,643643,2143,2910723142,2655546661,1847386749,6671512415,117,4287823796,868,145708,-,-,-,-,-,0,0,0,0,0
11288601,The Hippie72,339030,wAo,25,92,288865795,25043,862881987,Wilderburg,18810254,289336105,225605801,31734406,18680998,12844590,7995545,662755414,381,213162,140099,480,1284978462,1328796871,601361711,1944338747,242,2870780626,578,106024,-,-,-,-,-,0,0,0,0,0
10078833,카이레이ray,339030,wAo,25,92,282943480,25043,1073529240,Springwardens,8892108,282979240,219464796,31734406,18680998,13063280,10328053,901546101,473,313646,354027,649,1525093632,1403257339,920790098,4492285497,3640,4422271959,898,146390,-,-,-,-,-,0,0,0,0,0
10674190,ᵘˡᵗᶦᵐᵃᵗᵉˡʸEZ,339030,wAo,25,92,276150007,25043,1879787880,Springwardens,16099312,278053747,211944303,31734406,18680998,13790300,21038946,1158277707,2559,246256,505879,2100,363809160,268290801,155132312,1430294389,954,18384692241,3704,141461,-,-,-,-,-,0,0,0,0,0
3078500,Аnf,339030,wAo,25,92,265095335,25043,2061992878,League of Order,19553061,266096855,201776056,31732531,18680998,12905750,17527096,1030132829,1999,267637,503930,2231,704307998,554222584,779229263,3861132729,526,948277385,225,194822,-,-,-,-,-,0,0,0,0,0
1257530,CUAlma,339030,wAo,25,92,262570103,25043,1857752855,Springwardens,23447246,265148766,198638049,31734406,18680998,13516650,11245702,1035709758,1474,345820,254723,1306,402522178,257991533,416151054,3548679518,5887,1153070252,271,147607,-,-,-,-,-,0,0,0,0,0
