lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
4446697,Redarm ʷᴬᵒ,339030,wAo,25,92,500582545,25043,3352017685,League of Order,10087953,508379389,436995181,31734406,18680998,13171960,48185168,1952450468,4222,812521,489776,3001,590971168,277363310,253902913,1180471322,2540,1090338985,228,92528,106987901241,87621098574,58293992360,63885401174,-,1773205268,1310170403,84652656,36409277,144249495
1185058,크릴 KⱤɆɆMʷᴬᵒ,339030,wAo,25,92,413733821,25043,1863575426,Springwardens,8418130,467733168,351309782,31732531,18641248,12050260,5169441,1234346990,231,420254,303635,319,440193128,439071455,364235495,3102187190,53,4671487844,953,129927,21624471203,20801674824,10756452598,11495272888,-,898495627,734788740,23908571,11137632,195008847
6853139,XFTManiacʷᴬᵒ,339030,wAo,25,92,306584902,25043,1633416483,League of Order,20025578,385313036,242886188,31734406,18680998,13283310,15781016,1201908203,1231,447224,331947,424,306462077,172497373,172103462,735860767,41,489430058,99,105639,50040345787,43768304405,24117442080,30063855896,-,1012599144,496695120,27282581,10757941,81862848
10078833,카이레이ray,339030,wAo,25,92,281477600,25043,1061766457,Springwardens,4834488,282089780,218356786,31734406,18680998,12705410,10302070,892462137,473,311589,348008,649,1525093632,1403252735,920789973,4414332452,3640,4422271959,898,145794,36189699606,40835123579,27323546656,24870647043,-,657691758,352181167,8365953,4483344,38866338
10674190,ᵘˡᵗᶦᵐᵃᵗᵉˡʸEZ,266039,wAo2,25,92,276333727,25043,1855151155,Springwardens,6610879,278053747,212525383,31734406,18680998,13392940,20848838,1136281800,2550,240183,499685,2100,363808866,268290709,154438013,1423234395,954,18384692241,3704,140538,48474033695,48293681433,34901757587,27718237116,-,985990811,650316369,34994335,22260070,159906991
2122130,ShutDown,339030,wAo,25,92,269000517,25043,2292299714,League of Order,11503704,277796251,205662173,31734406,18680998,12922940,12573209,1019365156,1412,176047,633948,2121,2910721896,2655543865,1846685166,6535972046,117,4287823796,868,144549,25400933745,23914939188,19416540878,15093768950,-,1264216627,834690749,26441586,12698486,153484427
2790251,ˣˡˡˡRegi OnlyInf,369276,-I-,25,509,268052721,25043,1025886208,League of Order,10576326,268425041,206864867,31734406,18680998,10756110,2489288,920232706,161,423257,230396,797,2753619729,2522271853,1631482349,10161828892,465,742721035,184,120152,20296018555,20162932467,6320897584,11118645003,-,515249269,438507721,8510149,4084838,59392889
11288601,The Hippie72,266039,wAo2,25,92,255865097,25043,834688466,Wilderburg,8159766,268357397,192770743,31734406,18680998,12678950,7952158,635692566,381,208894,133380,478,1283463542,1328796764,601361711,1882292386,242,2870780626,578,104980,36501420405,39496560051,23176337504,24719818754,-,317630139,471694220,8617394,2494906,33860491
11537218,大老BAO,339930,wAo3,25,92,252873389,25043,2244899562,League of Order,14731131,281323287,189963825,31734406,18680998,11974160,7119195,1134128220,954,252296,386045,911,811707078,507380597,219641645,7970873628,209,23899958121,4828,111109,18943609486,17625255709,13691063296,6436540161,-,853312834,1100398946,93730167,36591962,160356468
10221428,시온,287580,NM!,25,428,250834553,25043,3310921493,League of Order,17148026,266885453,188065959,31734406,18680998,12353190,9106952,1211355299,2256,230494,491274,1298,1275107037,806696439,600577163,4843224752,664,1665800004,340,169360,20718450869,22916599492,15693642069,13737737097,-,1201908760,1801431701,49896525,31779806,224367551
10164187,籵GENTLEMAN,339030,wAo,25,92,249060035,25043,2054405465,League of Order,13319179,326192851,185621141,31734406,18680998,13023490,19210073,1458403828,1196,695981,423875,974,406118182,211344644,361069376,8412032800,55,4827782996,971,144938,62142882311,68050316332,28277606386,36123600202,-,1197415745,676459410,35951889,16274249,127177320
5039991,Valsa,290397,ED:3,25,17,244904117,25043,1662775658,League of Order,4509898,247816362,182193693,31734406,18680998,12295020,7534924,818201621,496,149409,351838,1173,2242993967,2245309838,1453242978,5546547605,25936,1389297959,282,183730,16951696089,17729822481,10891484279,10579264593,-,767693049,705037778,18697168,12119710,158966417
1257530,CUAlma,339030,wAo,25,92,240499506,25043,1824496008,Springwardens,11582300,265148766,176974122,31734406,18680998,13080470,11098255,1008098669,1451,341176,251213,1293,402521771,257960571,416149940,3507022773,5857,1153070252,271,146114,23361097345,21735015008,9785595138,12738570917,-,818709784,783936504,36757907,17140180,166770966
11364835,Mad X,287580,NM!,25,428,233271364,25043,1181145824,League of Order,7412985,234756464,170260720,31734406,18680998,12595240,3592535,664533069,277,123365,262614,917,1302190090,1130818578,815101763,3308215907,487,997143466,229,90538,14143643829,15050923211,10502858530,9013555032,-,544357043,524205029,18290589,11169740,83029352
3078500,Аnf,339030,wAo,25,92,219561925,25043,2039096658,League of Order,11256367,261405648,156593526,31732531,18680998,12554870,17403046,1011789235,1940,264826,500199,2229,704307998,554221976,779229263,3830084629,526,948277385,225,193194,33901537055,25713753669,20994898521,19049111248,-,1287630631,507962886,30330576,35891113,175429690
4849796,Mizzshield,339030,wAo,25,92,216128376,25043,1118768144,Wilderburg,9221272,242924772,154091032,31734406,18680998,11621940,15181464,924888085,1000,363584,217168,982,822241794,654033125,343043482,1653030466,1698,12150144741,2499,109005,24143308763,25276366093,9525421944,13640753766,-,633165281,363410190,42622098,27097659,52027431
11142165,台灣頂呱呱 wAo,266039,wAo2,25,92,214055918,25043,1138238512,League of Order,8276730,227110548,151960269,31732531,18680998,11682120,5221057,792519008,159,122792,396988,653,3671859589,2045851310,4045801783,6391775296,261,1084431068,246,302565,22313719282,20504089770,17336319839,14418954095,-,785722492,275110533,7188061,7222362,62939347
10215549,버거형,287580,NM!,25,428,205070335,25043,685713249,League of Order,3315032,205083875,145358606,31732531,18680998,9298200,2378419,641374449,277,148678,293287,151,793316816,731152409,659456513,7457363710,210,1054977216,214,87873,22779552989,19849187066,11502048265,12085213821,-,394141697,253265416,2157131,3191884,32847563
3514310,ムᴮˡᵒˢˢᵒᵐHAM411,339030,wAo,25,92,200863123,25043,2204152174,League of Order,12090542,276449103,137582034,31732531,18680998,12867560,10341732,1632781344,1382,637939,498127,1277,2885652992,3176407800,1958109208,7062274120,263,3338717244,678,185674,87237469656,76261034494,58331181066,55088721168,-,1226963280,893101003,11117007,10481605,62068443
1682364,ᵃᵖᵉZartyr,290397,ED:3,25,17,199795360,25043,1642006295,League of Order,15649248,215348020,137455216,31734406,18680998,11924740,14835542,914367697,1791,303680,380183,855,214963864,244704659,560073764,2067356064,71,3972725463,852,126942,22572601283,21784767988,10772430725,14019977828,-,788272315,673370635,31630795,17108704,130129985
1368538,ˣˡˡˡNeHx,369276,-I-,25,509,198241719,25043,904280815,Wilderburg,8000085,227648857,138145150,31732531,18446048,9917990,6163734,805297086,171,427231,136926,115,47734911,81662097,16778182,299118316,13,1184703426,250,102386,32921052308,32510955890,5606729660,16419038564,-,431658173,415071378,13767687,19590780,24081140
1634708,ᵃᵖᵉSovka,290397,ED:3,25,17,197145781,25043,1015777336,League of Order,9176653,199592623,135473652,31732531,18680998,11258600,6693124,849775045,864,174191,382515,322,853308089,453527354,1755146213,3470490987,168,1474626890,320,110555,13107477191,10794016441,7946814552,7422175390,-,582310078,281792676,11196704,7208086,132799197
726476,Glokta,295031,KO-E,25,458,196808970,25043,2022196116,Springwardens,7779279,212943006,135734511,31732531,18680998,10660930,12345956,1077299014,3027,192234,346199,2471,1348291902,810397807,1000861241,4656189688,140,18315737036,3725,112094,20915914648,17956273432,12673658057,7268524972,-,744819280,1060811525,53330460,17534360,144345496
8658811,Warriorangel,295031,KO-E,25,458,196579098,25043,578043621,League of Order,2067870,196579098,132581014,31734406,18680998,13582680,970750,358500763,259,72789,201448,187,920653054,386008753,1222988542,3176524597,36,42740044,9,95767,12518039150,11450582320,8375254041,8105657781,-,264281923,290589713,4810133,1825585,16446588
13053794,Smoked Chedda,295031,KO-E,25,458,194480603,25043,1056465494,League of Order,9529107,227333954,133295454,31732531,18680998,10771620,5410179,835661922,423,147529,179348,164,1790371055,863012962,871718610,4728511248,3957,61864733,14,93403,23541786661,19337429770,14326975600,14371164297,-,481940352,444445824,36894592,19819565,73149424
