lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
4446697,Redarm ʷᴬᵒ,339930,wAo,25,92,438072885,25043,3456080044,League of Order,47840714,521742835,374142921,31734406,18680998,13514560,49666601,2003505955,4462,832049,504553,3019,592293852,279823280,254804241,1187612323,2550,1090338985,228,93802,-,-,-,-,-,0,0,0,0,0
1185058,MɆL,339930,wAo,25,92,391349022,25043,1903061737,Springwardens,25339801,503692725,328409203,31732531,18641248,12566040,5304798,1308495349,321,430358,312849,324,440193547,439071561,364236216,3157471658,53,4671487844,953,131159,-,-,-,-,-,0,0,0,0,0
6853139,XFTManiacʷᴬᵒ,340081,waoW,25,92,379282391,25043,1724693705,League of Order,47854536,428749016,315114712,31734406,18681003,13728070,16795724,1268098447,1424,463026,344903,428,306480813,172917607,172113936,740986213,41,489430058,99,106992,-,-,-,-,-,0,0,0,0,0
10164187,籵GENTLEMAN,339930,wAo,25,92,327422997,25043,2148779095,League of Order,42916807,372445472,263736628,31734406,18681003,13270960,19791766,1525779706,1297,713531,436961,982,406119255,211345123,361070155,8741769551,55,4827782996,971,146794,-,-,-,-,-,0,0,0,0,0
2122130,ShutDown,339930,wAo,25,92,311189622,25043,2357534724,League of Order,31946824,323513499,247279053,31734406,18681003,13495160,13622254,1073004683,1459,181703,647169,2159,2910723212,2655546661,1847386749,6708010809,117,4287823796,868,145939,-,-,-,-,-,0,0,0,0,0
9749551,ᵒⁿᶠᶦʳᵉ 흑 곰 파 GOMPA,339930,wAo,25,92,302507219,92,1273880460,League of Order,50196222,302507219,240233200,31734406,18681003,11858610,5589249,929474247,605,448608,275335,598,983601188,1225373892,998777759,7706129085,3419,2477184308,497,160238,-,-,-,-,-,0,0,0,0,0
11288601,The Hippie72,339930,wAo,25,92,289037770,92,879320175,Wilderburg,21931384,289336105,225507801,31734406,18681003,13114560,8030545,675999753,381,216138,142349,484,1284978597,1328796871,601361711,1976963632,242,2870780626,578,106282,-,-,-,-,-,0,0,0,0,0
11537218,大老BAO,339930,wAo,25,92,281102242,25043,2314275514,League of Order,36647274,281660797,218233323,31734406,18681003,12440200,7261057,1192443582,1005,261926,401556,912,821423653,548848776,229186593,8166018559,209,23899958121,4828,112812,-,-,-,-,-,0,0,0,0,0
10794959,The Captain ʷᴬᵒ,339930,wAo,25,92,266230185,25043,3309594358,League of Order,50492113,297333660,202136196,31734406,18681003,13678580,33942095,2057360757,5413,716571,704785,1449,662245518,451357288,508994469,2559475468,3170,3152360945,689,142537,-,-,-,-,-,0,0,0,0,0
2790251,Regiᴹᶦᵃ,369276,-I-,25,509,265654209,509,1091237606,League of Order,36438415,268500931,203921990,31734406,18681003,11316810,2867474,972480029,173,456303,239779,815,2756478049,2522279879,1631484253,10454953157,465,742721036,185,121271,-,-,-,-,-,0,0,0,0,0
