lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
5279480,ᵀʰᵉ Reaper ᵒᶠ Mars,326742,~X~,25,145,"334,760,469",145,2871223399,League of Order,47649032,336476340,272223560,31734406,18681003,12121500,8903195,1339553598,1215,427667,537737,562,270058656,175625359,391617238,4995840523,12,15433866960,3336,65898,-,-,-,-,-,0,0,0,0,0
6155765,Hoss ᴮᴱᴸᴸᴵᴳᴱᴿᴱᴺᵀ,326742,~X~,25,145,"308,631,425",145,1328184280,League of Order,45673817,308631425,245943631,31732531,18681003,12146260,4547791,771520010,538,212711,229691,1068,72397835,87867671,42811529,1935993180,73,1553054880,332,67204,-,-,-,-,-,0,0,0,0,0
3659042,emmᶻᶻᶻ,326742,~X~,25,145,"280,856,203",145,1286540234,Springwardens,-,280856203,218212494,31734406,18681003,12228300,8913028,945321909,965,333400,218518,455,523957136,480987189,405432489,2792617818,286,5625396199,1216,63062,-,-,-,-,-,0,0,0,0,0
2876632,G L Ø B A L,326742,~X~,25,145,"254,861,511",145,1346595338,League of Order,-,254861511,193463132,31734406,18681003,10982970,6441509,824917422,725,208886,401291,852,602135427,656741781,381518885,9854967790,33,1387034823,294,146781,-,-,-,-,-,0,0,0,0,0
2706977,Sleeepyᶻᶻᶻ,326742,~X~,25,145,"214,843,194",145,2157131154,League of Order,65947363,214843194,151919705,31734406,18681003,12508080,28750879,1381153172,3689,532880,356386,2028,209655388,190316432,159487875,3213511637,196,17579198374,3572,148132,-,-,-,-,-,0,0,0,0,0
2204184,Reef,326742,~X~,25,145,"206,433,803",145,1038026351,League of Order,13860101,206433803,144644389,31732531,18681003,11375880,5190743,643982863,110,97103,362470,637,836426975,989332329,1174248428,3500951272,219,454452123,95,91919,-,-,-,-,-,0,0,0,0,0
2935076,Bayhert,326742,~X~,25,145,"206,231,516",145,713442023,Springwardens,24590663,206231516,145133467,31734406,18681003,10682640,3649919,731246293,331,376752,161115,773,33824365,52990712,61635208,158335903,72,321200605,80,117512,-,-,-,-,-,0,0,0,0,0
5355959,Pᴿᴵᴹᴬᴸ,326742,~X~,25,145,"202,158,417",145,735208369,Springwardens,-,202158417,141495198,31734406,18681003,10247810,4153390,673770574,164,210561,187125,1299,955547903,1594268733,685544982,4180508692,288,1469684023,319,103979,-,-,-,-,-,0,0,0,0,0
4031734,G Ø Ø B 小七,326742,~X~,25,145,"195,899,154",145,934951786,League of Order,-,195899154,137128700,31734406,18680998,8355050,2642046,611937759,234,113566,256683,1255,1025336766,1208009000,1097011559,11083510419,318,697266156,359,220794,-,-,-,-,-,0,0,0,0,0
3720076,Whïsky,326742,~X~,25,145,"188,340,529",26093,903416970,Wilderburg,-,188340529,126191295,31732531,18681003,11735700,7129706,689306800,122,172995,290116,688,2190753552,1765338117,1468903305,3487886010,52,363600000,73,188253,-,-,-,-,-,0,0,0,0,0
