lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
14827880,Arne Farm 2,264080,RaGE,24,363,"15,001,427",26093,612637,Wilderburg,-,15040099,951176,4362352,7339189,2348710,73237,74560311,4,2734,9644,1,2889816186,3059981984,1660254872,250438593,3073,4625259874,1161,26086,-,-,-,-,-,0,0,0,0,0
20442751,RynoS 010,343322,CLB,21,684,"15,003,030",684,30710,League of Order,-,15003030,5436488,4631495,3815307,1119740,51525,5373991,-,256,658,-,3082199683,2743936830,1596465204,132117083,1049,4018980241,1761,28248,-,-,-,-,-,0,0,0,0,0
12374388,Enkiras farm 2,369276,-I-,23,509,"15,004,868",26093,818808,Wilderburg,-,15007768,3607324,4899882,3883002,2614660,135375,15379842,-,834,2682,-,998587493,1616570996,1255081974,169274557,-,3177028551,1270,7079,-,-,-,-,-,0,0,0,0,0
21012271,WyskyFarm,326455,LND~,23,602,"15,004,981",26093,112720,Wilderburg,-,15788944,1500969,4527030,4634462,4342520,12851,13576109,-,1062,7222,-,273518252,277068614,140549317,65139283,390,432168083,273,4030,-,-,-,-,-,0,0,0,0,0
13043079,NacheteFarm 彡,330282,~X~,22,145,"15,006,491",26093,2989510,League of Order,-,15006491,2597744,3966323,5244184,3198240,250660,25764664,-,1696,10666,2,1870267964,1682480397,252235005,37822298,2810,2952124366,1183,8067,-,-,-,-,-,0,0,0,0,0
16633403,mini Tovarenn,325559,~X~,24,145,"15,008,715",26093,367036,Wilderburg,-,15008715,1897611,3336641,7042183,2732280,34749,12484204,2,1082,2564,1,3114356808,2842956447,1817909545,149810984,-,5400892911,1364,5759,-,-,-,-,-,0,0,0,0,0
9811275,hieuz2004h1,324516,RaGE,25,363,"15,018,938",26093,3314790,Wilderburg,-,15018938,3222112,2500187,7621759,1674880,30298,5520543,12,438,603,13,9604372128,8813873412,2188846665,2814118,-,16036121171,4720,14582,-,-,-,-,-,0,0,0,0,0
20443086,RynoS 012,343322,CLB,21,684,"15,020,322",684,24964,League of Order,-,15020322,5312944,4667936,3811752,1227690,-,4800358,-,201,653,-,3028088916,2819369560,1569596084,103654177,1030,4016034206,1734,26540,-,-,-,-,-,0,0,0,0,0
3103967,TheFlip65,369276,-I-,24,509,"15,020,927",26093,1188244,Wilderburg,-,15144920,1735890,4307106,6543393,2429770,261760,14810187,-,662,5050,2,1014361153,2938672875,446804762,80663609,-,2844618149,836,12529,-,-,-,-,-,0,0,0,0,0
13388995,AssasinsFarm,320885,ASH!,21,574,"15,021,840",574,4372975,Wilderburg,-,17414986,4073493,4184171,3028996,3735180,790698,93193468,6,2494,14249,10,2808661217,2735837944,1290360989,266528797,1743,4413403869,1600,33157,-,-,-,-,-,0,0,0,0,0
15709858,Elite Shadow Trolls,382394,-I-,21,509,"15,021,989",26093,1026471,Wilderburg,-,15024900,4286960,5080825,2882814,2771390,63275,22593313,-,1061,4753,28,1973132005,327235972,343184681,68695970,40,1534447220,588,7050,-,-,-,-,-,0,0,0,0,0
13183631,GodToDeathFarm,313687,Yee!,23,540,"15,036,674",26093,2645276,Wilderburg,-,15036674,5421926,3567512,4118646,1928590,243848,34717852,-,1399,2806,39,4043465459,2419134871,979997630,164801113,-,5192766561,1925,20209,-,-,-,-,-,0,0,0,0,0
16218014,Keiramon,351984,~X~,24,145,"15,041,420",145,58177,Wilderburg,-,15438420,186897,5781122,7585501,1487900,130297,6111418,-,109,1497,4,4109584429,4625440231,2155275295,205524386,908,6439841861,1787,14293,-,-,-,-,-,0,0,0,0,0
10968415,PinoDPD,313766,Yee!,25,540,"15,047,456",540,138398,Wilderburg,-,15047456,1920326,3323420,8042910,1760800,209597,17723309,-,688,1151,24,1848936039,2108345622,1119986579,81363305,-,3064926592,781,7892,-,-,-,-,-,0,0,0,0,0
21797562,Arne Farm1,263964,RaGE,23,363,"15,049,826",26093,325030,Wilderburg,-,15049826,2964423,3797662,5581351,2706390,66111,47791064,-,919,10860,1,1316405509,1571695144,524089129,61109537,170,1651648676,590,8389,-,-,-,-,-,0,0,0,0,0
9730542,OPBfarm9A,343461,CLB,23,684,"15,059,333",26093,3272602,Wilderburg,-,15514703,2449099,4247029,5784065,2579140,699065,25000315,40,2836,8266,56,1107337913,1623061548,879877614,121534640,124,1689377851,539,23782,-,-,-,-,-,0,0,0,0,0
16764413,EzaZz farm,326742,~X~,25,145,"15,060,855",26093,2317,Wilderburg,-,15496539,416988,3534059,9221508,1888300,45980,1994419,2,229,6387,-,2790671867,2148037008,1949349555,56442895,-,3608612109,850,5719,-,-,-,-,-,0,0,0,0,0
10051995,OPBfarm4,343302,CLB,24,684,"15,061,784",684,11442187,Wilderburg,-,15216834,2386180,3556372,6877272,2241960,430476,18930542,285,1685,9635,522,5601339336,5438587955,2337368283,135844256,50,7719203645,1987,22602,-,-,-,-,-,0,0,0,0,0
1015931,GarfieldFarm,313680,Yee!,24,540,"15,065,603",26093,30173328,Wilderburg,-,23264130,1273200,3919451,7417132,2455820,529031,64352585,74,2185,20852,109,3016829723,1755684297,2056490305,289979706,12,5411148272,1636,38935,-,-,-,-,-,0,0,0,0,0
15941026,Markito 03,264080,RaGE,23,363,"15,066,701",363,408615,Wilderburg,-,15299870,5981608,2900256,3421257,2763580,68219,33968867,-,1098,9028,2,1398982455,1584139463,1469823973,97297094,-,2678814214,1018,4947,-,-,-,-,-,0,0,0,0,0
